"","Name","Area","FIPS","Sector","Year","POW"
"1435","Louisiana","Livingston",22063,"Trade~ Transportation~ and Utilities",2005,3882
"1436","Louisiana","Livingston",22063,"Information",2005,131
"1437","Louisiana","Livingston",22063,"Financial Activities",2005,791
"1438","Louisiana","Livingston",22063,"Professional and Business Services",2005,1203
"1439","Louisiana","Livingston",22063,"Education and Health Services",2005,1658
"1440","Louisiana","Livingston",22063,"Leisure and Hospitality",2005,2026
"1441","Louisiana","Livingston",22063,"Other Services",2005,535
"1442","Louisiana","Livingston",22063,"Natural Resources and Mining",2006,261
"1443","Louisiana","Livingston",22063,"Construction",2006,2460
"1444","Louisiana","Livingston",22063,"Manufacturing",2006,2071
"1445","Louisiana","Livingston",22063,"Trade~ Transportation~ and Utilities",2006,3912
"1446","Louisiana","Livingston",22063,"Information",2006,125
"1447","Louisiana","Livingston",22063,"Financial Activities",2006,756
"1448","Louisiana","Livingston",22063,"Professional and Business Services",2006,1331
"1449","Louisiana","Livingston",22063,"Education and Health Services",2006,1761
"1450","Louisiana","Livingston",22063,"Leisure and Hospitality",2006,2215
"1451","Louisiana","Livingston",22063,"Other Services",2006,582
"1452","Louisiana","Livingston",22063,"Natural Resources and Mining",2007,248
"1453","Louisiana","Livingston",22063,"Construction",2007,2798
"1454","Louisiana","Livingston",22063,"Manufacturing",2007,2858
"1455","Louisiana","Livingston",22063,"Trade~ Transportation~ and Utilities",2007,4303
"1456","Louisiana","Livingston",22063,"Information",2007,356
"1457","Louisiana","Livingston",22063,"Financial Activities",2007,836
"1458","Louisiana","Livingston",22063,"Professional and Business Services",2007,1394
"1459","Louisiana","Livingston",22063,"Education and Health Services",2007,1755
"1460","Louisiana","Livingston",22063,"Leisure and Hospitality",2007,2473
"1461","Louisiana","Livingston",22063,"Other Services",2007,517
"1462","Louisiana","Orleans",22071,"Natural Resources and Mining",2001,6540
"1463","Louisiana","Orleans",22071,"Construction",2001,6950
"1464","Louisiana","Orleans",22071,"Manufacturing",2001,10511
"1465","Louisiana","Orleans",22071,"Trade~ Transportation~ and Utilities",2001,42010
"1466","Louisiana","Orleans",22071,"Information",2001,5184
"1467","Louisiana","Orleans",22071,"Financial Activities",2001,15081
"1468","Louisiana","Orleans",22071,"Professional and Business Services",2001,36071
"1469","Louisiana","Orleans",22071,"Education and Health Services",2001,37520
"1470","Louisiana","Orleans",22071,"Leisure and Hospitality",2001,41283
"1471","Louisiana","Orleans",22071,"Other Services",2001,8617
"1472","Louisiana","Orleans",22071,"Natural Resources and Mining",2002,4731
"1473","Louisiana","Orleans",22071,"Construction",2002,6187
"1474","Louisiana","Orleans",22071,"Manufacturing",2002,8567
"1475","Louisiana","Orleans",22071,"Trade~ Transportation~ and Utilities",2002,39181
"1476","Louisiana","Orleans",22071,"Information",2002,4677
"1477","Louisiana","Orleans",22071,"Financial Activities",2002,15037
"1478","Louisiana","Orleans",22071,"Professional and Business Services",2002,34317
"1479","Louisiana","Orleans",22071,"Education and Health Services",2002,37062
"1480","Louisiana","Orleans",22071,"Leisure and Hospitality",2002,41109
"1481","Louisiana","Orleans",22071,"Other Services",2002,8148
"1482","Louisiana","Orleans",22071,"Natural Resources and Mining",2003,4448
"1483","Louisiana","Orleans",22071,"Construction",2003,6778
"1484","Louisiana","Orleans",22071,"Manufacturing",2003,7987
"1485","Louisiana","Orleans",22071,"Trade~ Transportation~ and Utilities",2003,37523
"1486","Louisiana","Orleans",22071,"Information",2003,4379
"1487","Louisiana","Orleans",22071,"Financial Activities",2003,14499
"1488","Louisiana","Orleans",22071,"Professional and Business Services",2003,34778
"1489","Louisiana","Orleans",22071,"Education and Health Services",2003,36661
"1490","Louisiana","Orleans",22071,"Leisure and Hospitality",2003,41316
"1491","Louisiana","Orleans",22071,"Other Services",2003,7966
"1492","Louisiana","Orleans",22071,"Natural Resources and Mining",2004,4167
"1493","Louisiana","Orleans",22071,"Construction",2004,6045
"1494","Louisiana","Orleans",22071,"Manufacturing",2004,7648
"1495","Louisiana","Orleans",22071,"Trade~ Transportation~ and Utilities",2004,37321
"1496","Louisiana","Orleans",22071,"Information",2004,5929
"1497","Louisiana","Orleans",22071,"Financial Activities",2004,12877
"1498","Louisiana","Orleans",22071,"Professional and Business Services",2004,33524
"1499","Louisiana","Orleans",22071,"Education and Health Services",2004,34774
"1500","Louisiana","Orleans",22071,"Leisure and Hospitality",2004,43302
"1501","Louisiana","Orleans",22071,"Other Services",2004,7777
"1502","Louisiana","Orleans",22071,"Natural Resources and Mining",2005,4162
"1503","Louisiana","Orleans",22071,"Construction",2005,5320
"1504","Louisiana","Orleans",22071,"Manufacturing",2005,6103
"1505","Louisiana","Orleans",22071,"Trade~ Transportation~ and Utilities",2005,20024
"1506","Louisiana","Orleans",22071,"Information",2005,3878
"1507","Louisiana","Orleans",22071,"Financial Activities",2005,7954
"1508","Louisiana","Orleans",22071,"Professional and Business Services",2005,23436
"1509","Louisiana","Orleans",22071,"Education and Health Services",2005,17113
"1510","Louisiana","Orleans",22071,"Leisure and Hospitality",2005,18242
"1511","Louisiana","Orleans",22071,"Other Services",2005,3592
"1512","Louisiana","Orleans",22071,"Natural Resources and Mining",2006,3724
"1513","Louisiana","Orleans",22071,"Construction",2006,5878
"1514","Louisiana","Orleans",22071,"Manufacturing",2006,7231
"1515","Louisiana","Orleans",22071,"Trade~ Transportation~ and Utilities",2006,23912
"1516","Louisiana","Orleans",22071,"Information",2006,2968
"1517","Louisiana","Orleans",22071,"Financial Activities",2006,8095
"1518","Louisiana","Orleans",22071,"Professional and Business Services",2006,26220
"1519","Louisiana","Orleans",22071,"Education and Health Services",2006,20358
"1520","Louisiana","Orleans",22071,"Leisure and Hospitality",2006,27767
"1521","Louisiana","Orleans",22071,"Other Services",2006,4914
"1522","Louisiana","Orleans",22071,"Natural Resources and Mining",2007,3753
"1523","Louisiana","Orleans",22071,"Construction",2007,5002
"1524","Louisiana","Orleans",22071,"Manufacturing",2007,7768
"1525","Louisiana","Orleans",22071,"Trade~ Transportation~ and Utilities",2007,24079
"1526","Louisiana","Orleans",22071,"Information",2007,2923
"1527","Louisiana","Orleans",22071,"Financial Activities",2007,8265
"1528","Louisiana","Orleans",22071,"Professional and Business Services",2007,26544
"1529","Louisiana","Orleans",22071,"Education and Health Services",2007,23687
"1530","Louisiana","Orleans",22071,"Leisure and Hospitality",2007,30588
"1531","Louisiana","Orleans",22071,"Other Services",2007,5536
"1532","Louisiana","Plaquemines",22075,"Natural Resources and Mining",2001,1666
"1533","Louisiana","Plaquemines",22075,"Construction",2001,1804
"1534","Louisiana","Plaquemines",22075,"Manufacturing",2001,2069
"1535","Louisiana","Plaquemines",22075,"Trade~ Transportation~ and Utilities",2001,4007
"1536","Louisiana","Plaquemines",22075,"Information",2001,68
"1537","Louisiana","Plaquemines",22075,"Financial Activities",2001,774
"1538","Louisiana","Plaquemines",22075,"Professional and Business Services",2001,1290
"1539","Louisiana","Plaquemines",22075,"Education and Health Services",2001,615
"1540","Louisiana","Plaquemines",22075,"Leisure and Hospitality",2001,1112
"1541","Louisiana","Plaquemines",22075,"Other Services",2001,321
"1542","Louisiana","Plaquemines",22075,"Natural Resources and Mining",2002,1643
"1543","Louisiana","Plaquemines",22075,"Construction",2002,1720
"1544","Louisiana","Plaquemines",22075,"Manufacturing",2002,2340
"1545","Louisiana","Plaquemines",22075,"Trade~ Transportation~ and Utilities",2002,3429
"1546","Louisiana","Plaquemines",22075,"Financial Activities",2002,720
"1547","Louisiana","Plaquemines",22075,"Professional and Business Services",2002,781
"1548","Louisiana","Plaquemines",22075,"Education and Health Services",2002,357
"1549","Louisiana","Plaquemines",22075,"Leisure and Hospitality",2002,1184
"1550","Louisiana","Plaquemines",22075,"Other Services",2002,300
"1551","Louisiana","Plaquemines",22075,"Natural Resources and Mining",2003,1868
"1552","Louisiana","Plaquemines",22075,"Construction",2003,1614
"1553","Louisiana","Plaquemines",22075,"Manufacturing",2003,2047
"1554","Louisiana","Plaquemines",22075,"Trade~ Transportation~ and Utilities",2003,3300
"1555","Louisiana","Plaquemines",22075,"Information",2003,64
"1556","Louisiana","Plaquemines",22075,"Financial Activities",2003,748
"1557","Louisiana","Plaquemines",22075,"Professional and Business Services",2003,958
"1558","Louisiana","Plaquemines",22075,"Education and Health Services",2003,620
"1559","Louisiana","Plaquemines",22075,"Leisure and Hospitality",2003,939
"1560","Louisiana","Plaquemines",22075,"Other Services",2003,277
"1561","Louisiana","Plaquemines",22075,"Natural Resources and Mining",2004,1656
"1562","Louisiana","Plaquemines",22075,"Construction",2004,1834
"1563","Louisiana","Plaquemines",22075,"Manufacturing",2004,1922
"1564","Louisiana","Plaquemines",22075,"Trade~ Transportation~ and Utilities",2004,3220
"1565","Louisiana","Plaquemines",22075,"Information",2004,62
"1566","Louisiana","Plaquemines",22075,"Financial Activities",2004,725
"1567","Louisiana","Plaquemines",22075,"Professional and Business Services",2004,901
"1568","Louisiana","Plaquemines",22075,"Education and Health Services",2004,746
"1569","Louisiana","Plaquemines",22075,"Leisure and Hospitality",2004,955
"1570","Louisiana","Plaquemines",22075,"Other Services",2004,276
"1571","Louisiana","Plaquemines",22075,"Natural Resources and Mining",2005,1693
"1572","Louisiana","Plaquemines",22075,"Construction",2005,1594
"1573","Louisiana","Plaquemines",22075,"Manufacturing",2005,1736
"1574","Louisiana","Plaquemines",22075,"Trade~ Transportation~ and Utilities",2005,2703
"1575","Louisiana","Plaquemines",22075,"Financial Activities",2005,619
"1576","Louisiana","Plaquemines",22075,"Professional and Business Services",2005,1111
"1577","Louisiana","Plaquemines",22075,"Education and Health Services",2005,523
"1578","Louisiana","Plaquemines",22075,"Leisure and Hospitality",2005,563
"1579","Louisiana","Plaquemines",22075,"Natural Resources and Mining",2006,2095
"1580","Louisiana","Plaquemines",22075,"Construction",2006,1402
"1581","Louisiana","Plaquemines",22075,"Manufacturing",2006,2121
"1582","Louisiana","Plaquemines",22075,"Trade~ Transportation~ and Utilities",2006,3112
"1583","Louisiana","Plaquemines",22075,"Financial Activities",2006,628
"1584","Louisiana","Plaquemines",22075,"Professional and Business Services",2006,1252
"1585","Louisiana","Plaquemines",22075,"Education and Health Services",2006,696
"1586","Louisiana","Plaquemines",22075,"Leisure and Hospitality",2006,671
"1587","Louisiana","Plaquemines",22075,"Other Services",2006,233
"1588","Louisiana","Plaquemines",22075,"Natural Resources and Mining",2007,1559
"1589","Louisiana","Plaquemines",22075,"Construction",2007,1346
"1590","Louisiana","Plaquemines",22075,"Manufacturing",2007,2235
"1591","Louisiana","Plaquemines",22075,"Trade~ Transportation~ and Utilities",2007,3552
"1592","Louisiana","Plaquemines",22075,"Information",2007,13
"1593","Louisiana","Plaquemines",22075,"Financial Activities",2007,616
"1594","Louisiana","Plaquemines",22075,"Professional and Business Services",2007,1184
"1595","Louisiana","Plaquemines",22075,"Education and Health Services",2007,781
"1596","Louisiana","Plaquemines",22075,"Leisure and Hospitality",2007,740
"1597","Louisiana","Plaquemines",22075,"Other Services",2007,195
"1598","Louisiana","PointeCoupee",22077,"Natural Resources and Mining",2001,361
"1599","Louisiana","PointeCoupee",22077,"Construction",2001,213
"1600","Louisiana","PointeCoupee",22077,"Manufacturing",2001,551
"1601","Louisiana","PointeCoupee",22077,"Trade~ Transportation~ and Utilities",2001,1738
"1602","Louisiana","PointeCoupee",22077,"Financial Activities",2001,149
"1603","Louisiana","PointeCoupee",22077,"Professional and Business Services",2001,292
"1604","Louisiana","PointeCoupee",22077,"Education and Health Services",2001,340
"1605","Louisiana","PointeCoupee",22077,"Leisure and Hospitality",2001,375
"1606","Louisiana","PointeCoupee",22077,"Other Services",2001,125
"1607","Louisiana","PointeCoupee",22077,"Natural Resources and Mining",2002,300
"1608","Louisiana","PointeCoupee",22077,"Construction",2002,543
"1609","Louisiana","PointeCoupee",22077,"Manufacturing",2002,525
"1610","Louisiana","PointeCoupee",22077,"Trade~ Transportation~ and Utilities",2002,1455
"1611","Louisiana","PointeCoupee",22077,"Information",2002,38
"1612","Louisiana","PointeCoupee",22077,"Financial Activities",2002,165
"1613","Louisiana","PointeCoupee",22077,"Professional and Business Services",2002,362
"1614","Louisiana","PointeCoupee",22077,"Education and Health Services",2002,435
"1615","Louisiana","PointeCoupee",22077,"Leisure and Hospitality",2002,331
"1616","Louisiana","PointeCoupee",22077,"Other Services",2002,168
"1617","Louisiana","PointeCoupee",22077,"Natural Resources and Mining",2003,301
"1618","Louisiana","PointeCoupee",22077,"Construction",2003,307
"1619","Louisiana","PointeCoupee",22077,"Manufacturing",2003,519
"1620","Louisiana","PointeCoupee",22077,"Trade~ Transportation~ and Utilities",2003,1467
"1621","Louisiana","PointeCoupee",22077,"Information",2003,37
"1622","Louisiana","PointeCoupee",22077,"Financial Activities",2003,159
"1623","Louisiana","PointeCoupee",22077,"Professional and Business Services",2003,303
"1624","Louisiana","PointeCoupee",22077,"Education and Health Services",2003,476
"1625","Louisiana","PointeCoupee",22077,"Leisure and Hospitality",2003,323
"1626","Louisiana","PointeCoupee",22077,"Other Services",2003,142
"1627","Louisiana","PointeCoupee",22077,"Natural Resources and Mining",2004,354
"1628","Louisiana","PointeCoupee",22077,"Construction",2004,364
"1629","Louisiana","PointeCoupee",22077,"Manufacturing",2004,495
"1630","Louisiana","PointeCoupee",22077,"Trade~ Transportation~ and Utilities",2004,1465
"1631","Louisiana","PointeCoupee",22077,"Information",2004,34
"1632","Louisiana","PointeCoupee",22077,"Financial Activities",2004,165
"1633","Louisiana","PointeCoupee",22077,"Professional and Business Services",2004,258
"1634","Louisiana","PointeCoupee",22077,"Education and Health Services",2004,461
